Rank,Pokemon,Usage %,Raw,%,Real,%
103,Silvally-Dragon,0.50580%,288,0.174%,245,0.187%
104,Marowak,0.48579%,628,0.380%,494,0.377%
105,Crustle,0.48165%,484,0.293%,438,0.334%
106,Gorebyss,0.47507%,553,0.335%,373,0.285%
107,Cryogonal,0.45868%,2239,1.356%,1716,1.309%
108,Drampa,0.45722%,1267,0.767%,910,0.694%
109,Clefairy,0.44473%,485,0.294%,414,0.316%
110,Victreebel,0.41260%,1718,1.040%,1361,1.038%
111,Shuckle,0.38934%,3440,2.083%,3029,2.311%
112,Muk,0.38542%,1750,1.060%,1316,1.004%
113,Granbull,0.37846%,876,0.530%,720,0.549%
114,Crabominable,0.37570%,804,0.487%,590,0.450%
115,Spiritomb,0.37471%,721,0.437%,568,0.433%
116,Rotom-Fan,0.34373%,838,0.507%,677,0.516%
117,Pyroar,0.33628%,2321,1.405%,1731,1.320%
118,Silvally-Poison,0.32783%,365,0.221%,309,0.236%
119,Dusclops,0.32646%,1420,0.860%,1152,0.879%
120,Bouffalant,0.31495%,591,0.358%,438,0.334%
121,Eelektross,0.30859%,1746,1.057%,1431,1.092%
122,Masquerain,0.30631%,1271,0.770%,1086,0.828%
123,Jellicent,0.27081%,1925,1.166%,1552,1.184%
124,Audino,0.26952%,1008,0.610%,767,0.585%
125,Sableye,0.26672%,984,0.596%,802,0.612%
126,Ditto,0.26411%,1093,0.662%,827,0.631%
127,Illumise,0.25976%,255,0.154%,201,0.153%
128,Zangoose,0.24691%,1599,0.968%,1141,0.870%
129,Gastrodon,0.23994%,1791,1.084%,1396,1.065%
130,Lycanroc,0.23868%,1029,0.623%,823,0.628%
131,Meowstic,0.23426%,2228,1.349%,1738,1.326%
132,Poliwrath,0.23280%,790,0.478%,628,0.479%
133,Raichu-Alola,0.22505%,1500,0.908%,1107,0.844%
134,Raichu,0.22467%,672,0.407%,508,0.388%
135,Servine,0.22044%,325,0.197%,253,0.193%
136,Claydol,0.21978%,2087,1.264%,1750,1.335%
137,Swanna,0.21763%,337,0.204%,258,0.197%
138,Monferno,0.21619%,220,0.133%,189,0.144%
139,Drilbur,0.21456%,166,0.101%,152,0.116%
140,Leavanny,0.20983%,991,0.600%,869,0.663%
141,Wormadam-Trash,0.19983%,274,0.166%,228,0.174%
142,Poipole,0.19448%,300,0.182%,228,0.174%
143,Komala,0.18570%,986,0.597%,752,0.574%
144,Lanturn,0.18296%,995,0.602%,763,0.582%
145,Vullaby,0.17388%,48,0.029%,35,0.027%
146,Hitmonchan,0.17115%,1656,1.003%,1295,0.988%
147,Persian-Alola,0.17031%,1701,1.030%,1372,1.047%
148,Bronzor,0.16572%,71,0.043%,68,0.052%
149,Floatzel,0.16322%,647,0.392%,503,0.384%
150,Arbok,0.15071%,639,0.387%,515,0.393%
151,Shiftry,0.13871%,397,0.240%,290,0.221%
152,Omastar,0.13604%,1753,1.061%,1375,1.049%
153,Kadabra,0.13375%,618,0.374%,467,0.356%
154,Electivire,0.13215%,1329,0.805%,1016,0.775%
155,Silvally-Water,0.13117%,276,0.167%,239,0.182%
156,Avalugg,0.12806%,541,0.328%,393,0.300%
157,Exeggutor,0.12663%,887,0.537%,663,0.506%
158,Camerupt,0.12344%,293,0.177%,246,0.188%
159,Sawsbuck,0.11846%,1021,0.618%,749,0.571%
160,Primeape,0.11575%,1067,0.646%,860,0.656%
161,Pinsir,0.11194%,973,0.589%,758,0.578%
162,Pawniard,0.10673%,83,0.050%,67,0.051%
163,Smeargle,0.10573%,1315,0.796%,1193,0.910%
164,Dugtrio-Alola,0.10537%,613,0.371%,499,0.381%
165,Cacturne,0.10464%,538,0.326%,404,0.308%
166,Rampardos,0.10060%,1024,0.620%,717,0.547%
167,Rotom-Frost,0.10001%,760,0.460%,615,0.469%
168,Turtonator,0.09985%,623,0.377%,478,0.365%
169,Tentacool,0.09706%,74,0.045%,61,0.047%
170,Gourgeist-Super,0.09555%,944,0.572%,737,0.562%
171,Mothim,0.09297%,79,0.048%,63,0.048%
172,Dugtrio,0.08811%,204,0.124%,180,0.137%
173,Golem-Alola,0.08749%,476,0.288%,373,0.285%
174,Regigigas,0.08413%,380,0.230%,277,0.211%
175,Zebstrika,0.08413%,437,0.265%,357,0.272%
176,Lurantis,0.08397%,1096,0.664%,848,0.647%
177,Vibrava,0.08393%,41,0.025%,37,0.028%
178,Ivysaur,0.08301%,187,0.113%,158,0.121%
179,Slaking,0.08161%,787,0.477%,598,0.456%
180,Golurk,0.08152%,1590,0.963%,1355,1.034%
181,Croconaw,0.08140%,47,0.028%,41,0.031%
182,Gabite,0.08122%,113,0.068%,99,0.076%
183,Frogadier,0.07623%,480,0.291%,387,0.295%
184,Golem,0.07561%,657,0.398%,619,0.472%
185,Jumpluff,0.07471%,263,0.159%,227,0.173%
186,Bibarel,0.07275%,642,0.389%,491,0.375%
187,Musharna,0.07146%,416,0.252%,326,0.249%
188,Sandslash,0.07107%,537,0.325%,454,0.346%
189,Fearow,0.06738%,224,0.136%,170,0.130%
190,Mr. Mime,0.06450%,727,0.440%,580,0.442%
191,Shiinotic,0.06382%,461,0.279%,358,0.273%
192,Hippopotas,0.06358%,199,0.120%,180,0.137%
193,Combusken,0.06250%,614,0.372%,492,0.375%
194,Silvally,0.06219%,313,0.190%,238,0.182%
195,Manectric,0.06102%,1212,0.734%,913,0.696%
196,Lickilicky,0.06067%,519,0.314%,422,0.322%
197,Ariados,0.06022%,572,0.346%,509,0.388%
198,Carbink,0.05643%,603,0.365%,561,0.428%
199,Oricorio,0.05525%,57,0.035%,41,0.031%
200,Beartic,0.05413%,387,0.234%,284,0.217%
201,Trevenant,0.05317%,703,0.426%,545,0.416%
202,Duosion,0.05085%,167,0.101%,132,0.101%
203,Lapras,0.04740%,557,0.337%,419,0.320%
204,Krokorok,0.04637%,213,0.129%,146,0.111%
205,Carracosta,0.04447%,853,0.516%,665,0.507%
206,Armaldo,0.04276%,727,0.440%,586,0.447%
207,Kecleon,0.04249%,858,0.519%,671,0.512%
208,Raticate-Alola,0.04206%,156,0.094%,114,0.087%
209,Clamperl,0.04085%,135,0.082%,115,0.088%
210,Chatot,0.03903%,457,0.277%,375,0.286%
211,Gogoat,0.03843%,408,0.247%,305,0.233%
212,Pikachu,0.03424%,607,0.368%,473,0.361%
213,Torkoal,0.03252%,687,0.416%,608,0.464%
214,Flareon,0.03221%,500,0.303%,376,0.287%
215,Oricorio-Sensu,0.03175%,263,0.159%,200,0.153%
216,Magmar,0.03162%,496,0.300%,398,0.304%
217,Murkrow,0.03110%,503,0.305%,350,0.267%
218,Basculin,0.02856%,195,0.118%,150,0.114%
219,Wigglytuff,0.02773%,324,0.196%,255,0.195%
220,Abomasnow,0.02750%,248,0.150%,196,0.150%
221,Leafeon,0.02656%,645,0.391%,489,0.373%
222,Volbeat,0.02506%,416,0.252%,379,0.289%
223,Glaceon,0.02477%,475,0.288%,364,0.278%
224,Politoed,0.02358%,247,0.150%,215,0.164%
225,Prinplup,0.02260%,159,0.096%,145,0.111%
226,Wormadam-Sandy,0.02207%,62,0.038%,50,0.038%
227,Ninjask,0.02202%,765,0.463%,590,0.450%
228,Cutiefly,0.02193%,14,0.008%,12,0.009%
229,Regice,0.02141%,899,0.544%,710,0.542%
230,Foongus,0.02137%,31,0.019%,24,0.018%
231,Stunfisk,0.02093%,239,0.145%,200,0.153%
232,Wishiwashi,0.02083%,256,0.155%,196,0.150%
233,Walrein,0.02077%,261,0.158%,200,0.153%
234,Lycanroc-Midnight,0.02020%,386,0.234%,273,0.208%
235,Drifblim,0.01978%,605,0.366%,455,0.347%
236,Kricketune,0.01940%,93,0.056%,84,0.064%
237,Marill,0.01931%,61,0.037%,53,0.040%
238,Oricorio-Pom-Pom,0.01893%,118,0.071%,95,0.072%
239,Toucannon,0.01885%,773,0.468%,631,0.481%
240,Throh,0.01881%,402,0.243%,340,0.259%
241,Larvesta,0.01771%,38,0.023%,30,0.023%
242,Meganium,0.01759%,388,0.235%,308,0.235%
243,Mawile,0.01704%,405,0.245%,343,0.262%
244,Magcargo,0.01702%,208,0.126%,159,0.121%
245,Butterfree,0.01676%,342,0.207%,271,0.207%
246,Gourgeist-Large,0.01655%,75,0.045%,67,0.051%
247,Ampharos,0.01587%,495,0.300%,371,0.283%
248,Girafarig,0.01553%,133,0.081%,98,0.075%
249,Metang,0.01470%,407,0.246%,365,0.278%
250,Beheeyem,0.01465%,273,0.165%,196,0.150%
251,Beedrill,0.01462%,148,0.090%,108,0.082%
252,Mightyena,0.01444%,166,0.101%,124,0.095%
253,Gloom,0.01432%,115,0.070%,92,0.070%
254,Togetic,0.01409%,600,0.363%,466,0.355%
255,Lopunny,0.01373%,151,0.091%,125,0.095%
256,Swirlix,0.01329%,265,0.160%,250,0.191%
257,Noctowl,0.01233%,255,0.154%,198,0.151%
258,Seviper,0.01195%,158,0.096%,118,0.090%
259,Dusknoir,0.01141%,769,0.466%,588,0.449%
260,Whirlipede,0.01113%,128,0.077%,112,0.085%
261,Mareanie,0.01088%,140,0.085%,123,0.094%
262,Dedenne,0.01078%,261,0.158%,193,0.147%
263,Luxray,0.01036%,701,0.424%,534,0.407%
264,Lampent,0.00973%,50,0.030%,40,0.031%
265,Gumshoos,0.00968%,199,0.120%,144,0.110%
266,Relicanth,0.00927%,124,0.075%,100,0.076%
267,Silvally-Fighting,0.00920%,36,0.022%,31,0.024%
268,Simisear,0.00920%,211,0.128%,140,0.107%
269,Magnemite,0.00905%,113,0.068%,80,0.061%
270,Silvally-Electric,0.00893%,154,0.093%,118,0.090%
271,Pidgeot,0.00887%,119,0.072%,97,0.074%
272,Wailord,0.00860%,164,0.099%,128,0.098%
273,Dewpider,0.00856%,19,0.012%,17,0.013%
274,Chimecho,0.00839%,172,0.104%,125,0.095%
275,Swoobat,0.00834%,550,0.333%,399,0.304%
276,Shedinja,0.00821%,341,0.206%,247,0.188%
277,Dragonair,0.00750%,183,0.111%,140,0.107%
278,Heatmor,0.00703%,273,0.165%,204,0.156%
279,Squirtle,0.00680%,123,0.074%,98,0.075%
280,Bulbasaur,0.00680%,126,0.076%,101,0.077%
281,Emolga,0.00676%,251,0.152%,198,0.151%
282,Sudowoodo,0.00642%,133,0.081%,105,0.080%
283,Seaking,0.00632%,86,0.052%,66,0.050%
284,Sliggoo,0.00609%,108,0.065%,81,0.062%
285,Corsola,0.00587%,132,0.080%,106,0.081%
286,Raticate,0.00530%,342,0.207%,260,0.198%
287,Bastiodon,0.00502%,275,0.167%,242,0.185%
288,Munchlax,0.00478%,140,0.085%,106,0.081%
289,Grotle,0.00453%,108,0.065%,94,0.072%
290,Silvally-Fire,0.00420%,176,0.107%,138,0.105%
291,Persian,0.00411%,190,0.115%,152,0.116%
292,Lumineon,0.00407%,102,0.062%,92,0.070%
293,Solrock,0.00399%,97,0.059%,75,0.057%
294,Silvally-Dark,0.00375%,90,0.054%,75,0.057%
295,Grumpig,0.00372%,235,0.142%,167,0.127%
296,Machoke,0.00367%,101,0.061%,75,0.057%
297,Gourgeist-Small,0.00364%,31,0.019%,24,0.018%
298,Tropius,0.00316%,811,0.491%,559,0.426%
299,Golduck,0.00309%,371,0.225%,279,0.213%
300,Misdreavus,0.00302%,123,0.074%,107,0.082%
301,Honedge,0.00296%,51,0.031%,42,0.032%
302,Silvally-Flying,0.00285%,70,0.042%,53,0.040%
303,Parasect,0.00278%,142,0.086%,119,0.091%
304,Nosepass,0.00278%,48,0.029%,37,0.028%
305,Gothitelle,0.00272%,174,0.105%,127,0.097%
306,Pikachu-Kalos,0.00254%,12,0.007%,8,0.006%
307,Gourgeist,0.00242%,67,0.041%,54,0.041%
308,Pachirisu,0.00240%,195,0.118%,155,0.118%
309,Aron,0.00221%,102,0.062%,66,0.050%
310,Minun,0.00186%,113,0.068%,97,0.074%
311,Farfetch'd,0.00185%,216,0.131%,152,0.116%
312,Unfezant,0.00169%,110,0.067%,84,0.064%
313,Plusle,0.00162%,124,0.075%,101,0.077%
314,Wobbuffet,0.00157%,177,0.107%,128,0.098%
315,Purugly,0.00151%,281,0.170%,224,0.171%
316,Lunatone,0.00150%,65,0.039%,55,0.042%
317,Silvally-Grass,0.00147%,51,0.031%,41,0.031%
318,Swadloon,0.00141%,34,0.021%,33,0.025%
319,Yamask,0.00135%,160,0.097%,132,0.101%
320,Swalot,0.00134%,254,0.154%,196,0.150%
321,Hypno,0.00128%,122,0.074%,86,0.066%
322,Hakamo-o,0.00128%,47,0.028%,35,0.027%
323,Maractus,0.00123%,146,0.088%,110,0.084%
324,Octillery,0.00115%,308,0.186%,259,0.198%
325,Dewgong,0.00114%,56,0.034%,45,0.034%
326,Silvally-Psychic,0.00111%,42,0.025%,26,0.020%
327,Simipour,0.00110%,161,0.097%,121,0.092%
328,Vespiquen,0.00106%,106,0.064%,80,0.061%
329,Corphish,0.00105%,33,0.020%,20,0.015%
330,Zweilous,0.00104%,51,0.031%,43,0.033%
331,Whiscash,0.00102%,117,0.071%,95,0.072%
332,Wailmer,0.00096%,11,0.007%,9,0.007%
333,Banette,0.00095%,123,0.074%,107,0.082%
334,Delcatty,0.00092%,150,0.091%,119,0.091%
335,Oranguru,0.00092%,150,0.091%,118,0.090%
336,Venipede,0.00088%,7,0.004%,5,0.004%
337,Sunflora,0.00087%,43,0.026%,33,0.025%
338,Furfrou,0.00083%,152,0.092%,118,0.090%
339,Electabuzz,0.00081%,162,0.098%,120,0.092%
340,Fraxure,0.00073%,125,0.076%,90,0.069%
341,Furret,0.00072%,289,0.175%,243,0.185%
342,Braixen,0.00071%,56,0.034%,41,0.031%
343,Watchog,0.00067%,34,0.021%,27,0.021%
344,Lileep,0.00067%,19,0.012%,14,0.011%
345,Porygon,0.00063%,77,0.047%,62,0.047%
346,Phione,0.00062%,36,0.022%,28,0.021%
347,Spinda,0.00062%,136,0.082%,118,0.090%
348,Vigoroth,0.00061%,122,0.074%,86,0.066%
349,Simisage,0.00059%,162,0.098%,127,0.097%
350,Shuppet,0.00057%,9,0.005%,8,0.006%
351,Beautifly,0.00056%,63,0.038%,43,0.033%
352,Snubbull,0.00052%,17,0.010%,14,0.011%
353,Dunsparce,0.00052%,150,0.091%,123,0.094%
354,Huntail,0.00052%,109,0.066%,81,0.062%
355,Eevee,0.00048%,90,0.054%,63,0.048%
356,Trapinch,0.00044%,11,0.007%,9,0.007%
357,Salandit,0.00043%,37,0.022%,26,0.020%
358,Wartortle,0.00039%,85,0.051%,72,0.055%
359,Fletchinder,0.00039%,58,0.035%,46,0.035%
360,Castform,0.00037%,47,0.028%,40,0.031%
361,Cottonee,0.00037%,86,0.052%,64,0.049%
362,Stantler,0.00036%,51,0.031%,41,0.031%
363,Lairon,0.00035%,39,0.024%,34,0.026%
364,Dustox,0.00035%,100,0.061%,69,0.053%
365,Seadra,0.00034%,62,0.038%,49,0.037%
366,Dartrix,0.00031%,18,0.011%,14,0.011%
367,Dwebble,0.00030%,11,0.007%,9,0.007%
368,Delibird,0.00027%,80,0.048%,65,0.050%
369,Shelgon,0.00025%,63,0.038%,51,0.039%
370,Spritzee,0.00022%,15,0.009%,10,0.008%
371,Luvdisc,0.00014%,29,0.018%,21,0.016%
372,Carvanha,0.00013%,43,0.026%,32,0.024%
373,Jigglypuff,0.00013%,24,0.015%,19,0.014%
374,Nidorina,0.00013%,28,0.017%,27,0.021%
375,Sandshrew,0.00013%,20,0.012%,18,0.014%
376,Staravia,0.00012%,58,0.035%,48,0.037%
377,Frillish,0.00012%,22,0.013%,15,0.011%
378,Kirlia,0.00012%,43,0.026%,31,0.024%
379,Grimer-Alola,0.00012%,48,0.029%,46,0.035%
380,Lickitung,0.00011%,52,0.031%,40,0.031%
381,Eelektrik,0.00010%,18,0.011%,17,0.013%
382,Ledian,0.00010%,83,0.050%,65,0.050%
383,Bidoof,0.00009%,22,0.013%,19,0.014%
384,Steenee,0.00009%,4,0.002%,3,0.002%
385,Unown,0.00008%,17,0.010%,11,0.008%
386,Natu,0.00008%,37,0.022%,25,0.019%
387,Sunkern,0.00008%,34,0.021%,32,0.024%
388,Graveler-Alola,0.00007%,51,0.031%,46,0.035%
389,Pignite,0.00007%,15,0.009%,11,0.008%
390,Growlithe,0.00007%,10,0.006%,6,0.005%
391,Solosis,0.00007%,53,0.032%,44,0.034%
392,Vulpix-Alola,0.00007%,59,0.036%,38,0.029%
393,Rattata,0.00007%,90,0.054%,70,0.053%
394,Onix,0.00006%,61,0.037%,48,0.037%
395,Beldum,0.00006%,1,0.001%,1,0.001%
396,Cascoon,0.00006%,16,0.010%,11,0.008%
397,Hoothoot,0.00006%,6,0.004%,5,0.004%
398,Chikorita,0.00006%,9,0.005%,7,0.005%
399,Scraggy,0.00005%,7,0.004%,6,0.005%
400,Mudbray,0.00005%,2,0.001%,1,0.001%
401,Krabby,0.00005%,3,0.002%,3,0.002%
402,Cleffa,0.00004%,34,0.021%,22,0.017%
403,Pineco,0.00004%,71,0.043%,68,0.052%
404,Silvally-Bug,0.00004%,86,0.052%,66,0.050%
405,Mantyke,0.00003%,13,0.008%,11,0.008%
406,Carnivine,0.00003%,44,0.027%,32,0.024%
407,Dewott,0.00003%,27,0.016%,26,0.020%
408,Pikachu-Original,0.00003%,16,0.010%,12,0.009%
409,Charjabug,0.00003%,19,0.012%,14,0.011%
410,Gothorita,0.00003%,16,0.010%,14,0.011%
411,Bayleef,0.00002%,35,0.021%,29,0.022%
412,Sandygast,0.00002%,18,0.011%,15,0.011%
413,Flaaffy,0.00002%,16,0.010%,13,0.010%
414,Staryu,0.00002%,19,0.012%,13,0.010%
415,Magikarp,0.00002%,29,0.018%,20,0.015%
416,Chingling,0.00002%,7,0.004%,7,0.005%
417,Taillow,0.00002%,76,0.046%,47,0.036%
418,Surskit,0.00001%,41,0.025%,31,0.024%
419,Wynaut,0.00001%,15,0.009%,14,0.011%
420,Mienfoo,0.00001%,9,0.005%,4,0.003%
421,Exeggcute,0.00001%,9,0.005%,8,0.006%
422,Floette,0.00001%,55,0.033%,47,0.036%
423,Quilava,0.00001%,20,0.012%,13,0.010%
424,Tyrogue,0.00001%,6,0.004%,5,0.004%
425,Sealeo,0.00000%,9,0.005%,4,0.003%
426,Pupitar,0.00000%,39,0.024%,35,0.027%
427,Geodude,0.00000%,18,0.011%,17,0.013%
428,Riolu,0.00000%,32,0.019%,18,0.014%
429,Quilladin,0.00000%,22,0.013%,20,0.015%
430,Cosmoem,0.00000%,7,0.004%,3,0.002%
431,Bunnelby,0.00000%,5,0.003%,2,0.002%
432,Meditite,0.00000%,9,0.005%,9,0.007%
433,Yanma,0.00000%,104,0.063%,81,0.062%
434,Stufful,0.00000%,25,0.015%,20,0.015%
435,Venonat,0.00000%,15,0.009%,14,0.011%
436,Pidgeotto,0.00000%,18,0.011%,11,0.008%
437,Herdier,0.00000%,24,0.015%,22,0.017%
438,Koffing,0.00000%,19,0.012%,17,0.013%
439,Archen,0.00000%,10,0.006%,7,0.005%
440,Abra,0.00000%,12,0.007%,11,0.008%
441,Marshtomp,0.00000%,32,0.019%,29,0.022%
442,Feebas,0.00000%,6,0.004%,5,0.004%
443,Tyrunt,0.00000%,4,0.002%,4,0.003%
444,Skitty,0.00000%,4,0.002%,3,0.002%
445,Oricorio-Pa'u,0.00000%,12,0.007%,9,0.007%
446,Dratini,0.00000%,10,0.006%,10,0.008%
447,Graveler,0.00000%,81,0.049%,78,0.060%
448,Shellos,0.00000%,6,0.004%,5,0.004%
449,Fomantis,0.00000%,3,0.002%,3,0.002%
450,Brionne,0.00000%,31,0.019%,18,0.014%
451,Litten,0.00000%,29,0.018%,23,0.018%
452,Torracat,0.00000%,14,0.008%,9,0.007%
453,Meowth,0.00000%,5,0.003%,5,0.004%
454,Skorupi,0.00000%,4,0.002%,3,0.002%
455,Rockruff,0.00000%,12,0.007%,8,0.006%
456,Gothita,0.00000%,3,0.002%,3,0.002%
457,Chimchar,0.00000%,13,0.008%,10,0.008%
458,Swablu,0.00000%,1,0.001%,1,0.001%
459,Rhyhorn,0.00000%,12,0.007%,9,0.007%
460,Cyndaquil,0.00000%,2,0.001%,2,0.002%
461,Popplio,0.00000%,26,0.016%,17,0.013%
462,Rowlet,0.00000%,27,0.016%,16,0.012%
463,Snover,0.00000%,6,0.004%,4,0.003%
464,Pikachu-Sinnoh,0.00000%,7,0.004%,5,0.004%
465,Pikachu-Alola,0.00000%,9,0.005%,9,0.007%
466,Shroomish,0.00000%,36,0.022%,35,0.027%
467,Slowpoke,0.00000%,7,0.004%,7,0.005%
468,Numel,0.00000%,22,0.013%,16,0.012%
469,Kabuto,0.00000%,20,0.012%,18,0.014%
470,Bagon,0.00000%,4,0.002%,4,0.003%
471,Diglett-Alola,0.00000%,1,0.001%,1,0.001%
472,Charmeleon,0.00000%,21,0.013%,15,0.011%
473,Wimpod,0.00000%,14,0.008%,11,0.008%
474,Rattata-Alola,0.00000%,41,0.025%,40,0.031%
475,Ralts,0.00000%,27,0.016%,19,0.014%
476,Cherrim,0.00000%,38,0.023%,30,0.023%
477,Grovyle,0.00000%,30,0.018%,16,0.012%
478,Croagunk,0.00000%,10,0.006%,7,0.005%
479,Golett,0.00000%,1,0.001%,1,0.001%
480,Poliwhirl,0.00000%,15,0.009%,9,0.007%
481,Pumpkaboo-Super,0.00000%,1,0.001%,1,0.001%
482,Palpitoad,0.00000%,19,0.012%,18,0.014%
483,Kricketot,0.00000%,7,0.004%,6,0.005%
484,Flabebe,0.00000%,8,0.005%,8,0.006%
485,Skrelp,0.00000%,2,0.001%,2,0.002%
486,Tirtouga,0.00000%,1,0.001%,1,0.001%
487,Oddish,0.00000%,14,0.008%,13,0.010%
